# Idx	Met	Resp	Teff	logg	M/H	vturb	a (linear ld)	u1 (quad ld)	u2 (quad ld)    	b1 (three par)	b2 (three par)	b3 (three par)	c1 (non linear)	c2 (non linear)	c3 (non linear)	c4 (non linear)	l1 (logarithm)	l2 (logarithm)  	e1 (exponent)	e2 (exponent)    	s1 (sqrt law)	s2 (sqrt law)	
1549	A100	1	7000.0	4.5	0.0	2.0	0.515615566378	0.270024082913	0.32910912599	1.93884518865	-2.08095196712	0.78933277125	0.357089400523	0.882965551389	-0.84409835898	0.289392492545	0.645093520756	0.30622243893	0.485666437227	-0.00248724121928	0.0313640593984	0.695709781974
1550	A100	1	7000.0	5.0	0.0	2.0	0.514939825593	0.269947287739	0.328306498538	1.89621387172	-1.99663253631	0.744816532306	0.359870190888	0.832111699941	-0.750147080815	0.240983029361	0.643790305804	0.304738428228	0.485304015184	-0.0024612204531	0.0337821438198	0.691264975033
1551	A100	1	7000.0	0.5	0.0	8.0	0.600056676398	0.449893416259	0.201228880589	1.30876689298	-0.939814465739	0.303889877902	0.264690538658	0.52610196499	-0.0230035850417	-0.0666880823329	0.677938575677	0.184194948555	0.582843879565	-0.00142950326089	0.311775486023	0.414165038647
1552	A100	1	7000.0	1.0	0.0	8.0	0.601828438972	0.443141932793	0.21265060424	1.39506582611	-1.084379	0.370166743418	0.381184178442	0.267940205825	0.23593189633	-0.163507244466	0.684537870926	0.195612327186	0.58289105761	-0.00157272805072	0.294232886379	0.441913410173
1553	A100	1	7000.0	1.5	0.0	8.0	0.603110335273	0.440382257767	0.218066581977	1.44270605499	-1.16585413121	0.408540916426	0.473845228137	0.0415904607698	0.47540763479	-0.25486246399	0.688177278122	0.201187969307	0.583149906489	-0.00165769097912	0.28577457146	0.455906882835
1554	A100	1	7000.0	2.0	0.0	8.0	0.595249785799	0.416583134929	0.23942534359	1.51312632408	-1.27190262948	0.444179666279	0.512355789368	-0.00186136313243	0.502748496552	-0.273140130269	0.688611899282	0.220806501243	0.573364850892	-0.00181751903071	0.247087486669	0.500194452115
1555	A100	1	7000.0	2.5	0.0	8.0	0.572124679062	0.373805737216	0.265760736884	1.70975591292	-1.65641476618	0.624506651776	0.618401606019	-0.118799240185	0.485548161219	-0.241281777709	0.676749361844	0.24744309321	0.546900215582	-0.00209486309222	0.17932958794	0.564317061003
1556	A100	1	7000.0	3.0	0.0	8.0	0.53707244311	0.307600245587	0.307508197354	2.05219480188	-2.32593633456	0.94260458179	0.614553478887	0.235018197323	-0.197302197999	0.082203693207	0.659698900576	0.290018274254	0.506865237207	-0.00250867420095	0.0732767262402	0.666321554839
1557	A100	1	7000.0	3.5	0.0	8.0	0.520233162541	0.264301370156	0.342965836259	2.13016304499	-2.42961678789	0.962871709605	0.516348419572	0.603369527282	-0.641136354494	0.239962061736	0.656264663338	0.321721934407	0.487650997233	-0.00270591188683	0.00818311497605	0.735647121003
1558	A100	1	7000.0	4.0	0.0	8.0	0.517237086116	0.259557061298	0.345308585446	2.09562527449	-2.35862049157	0.92237083202	0.489856649012	0.647165420702	-0.661899830253	0.236550784509	0.653836435999	0.32306492853	0.484813462986	-0.00269274513864	0.00404523447074	0.737287517071
1559	A100	1	7000.0	4.5	0.0	8.0	0.51580504308	0.260541088999	0.34207088796	2.05269222164	-2.28152358949	0.884171530098	0.478771643633	0.637009681998	-0.623198156036	0.213870959419	0.650902677837	0.319513290179	0.483876140769	-0.00265165913554	0.00881620805873	0.728375827008
1560	A100	1	7000.0	5.0	0.0	8.0	0.514329773259	0.260312278566	0.340400548443	2.00845399929	-2.19778181163	0.840833472308	0.466892700703	0.627896372165	-0.580601574315	0.187163924647	0.648475799455	0.317262683921	0.482820354961	-0.00261682146389	0.0116604688465	0.722170085457
1561	A100	1	7000.0	0.5	0.0	4.0	0.600924658187	0.452114084544	0.199416189595	1.26180995206	-0.846016989837	0.255289571114	0.213234749039	0.631294934992	-0.107433967368	-0.0432481051869	0.677744985595	0.181684273057	0.584353627155	-0.00137620533882	0.317676106687	0.406934795593
1562	A100	1	7000.0	1.0	0.0	4.0	0.603093622351	0.447709990118	0.208224530736	1.33799436579	-0.975683499718	0.316172630645	0.328776138477	0.365834370767	0.163101220722	-0.144127882507	0.683720734158	0.190687526229	0.585024679218	-0.00150060524041	0.304322893061	0.429235048189
1563	A100	1	7000.0	1.5	0.0	4.0	0.603977708376	0.445784894136	0.211989023796	1.37832796381	-1.04719611583	0.350843770559	0.423197702524	0.126972320161	0.418637382886	-0.241650929751	0.686316210567	0.194735058025	0.585020798348	-0.00157434988428	0.29785982545	0.439790485976
1564	A100	1	7000.0	2.0	0.0	4.0	0.592982612779	0.417448211237	0.235227918564	1.46870883715	-1.19594642272	0.407553177373	0.468755628945	0.0826427071281	0.42768645507	-0.248724548698	0.684480579035	0.216397691164	0.571818474801	-0.00175765766291	0.252482373679	0.48918659765
1565	A100	1	7000.0	2.5	0.0	4.0	0.568043779996	0.373328189854	0.260932002951	1.69105212582	-1.63877064156	0.619852260426	0.57128512897	0.00181594611896	0.339994541642	-0.179971106436	0.670800537106	0.243025346901	0.543396571088	-0.0020469227545	0.182335457375	0.554135710821
1566	A100	1	7000.0	3.0	0.0	4.0	0.531490701329	0.31627291952	0.288406320404	2.03573251042	-2.35284653084	0.976169786799	0.671438254372	0.0503529964034	-0.0271801113098	0.0361278042258	0.647224768372	0.273717394188	0.502291342166	-0.00242497367191	0.0916376330566	0.631923861501
1567	A100	1	7000.0	3.5	0.0	4.0	0.517699631064	0.264393944401	0.339446677749	2.07766536797	-2.33581991525	0.915978194566	0.438688098742	0.780506085472	-0.816332198773	0.301796283739	0.652028505734	0.317695130555	0.485954604766	-0.00263638844114	0.0131018819723	0.724940624748
1568	A100	1	7000.0	4.0	0.0	4.0	0.516845112469	0.265094123795	0.337363277752	2.02898769316	-2.2427249553	0.868026175547	0.415708732711	0.799776226065	-0.802831065321	0.286016350034	0.65002769751	0.31498409293	0.485606820818	-0.00259430470332	0.0174151680107	0.717516193058
1569	A100	1	7000.0	4.5	0.0	4.0	0.515259695282	0.265671645011	0.334464794639	1.98891484726	-2.17095764049	0.83235213368	0.410024777904	0.776510297785	-0.750751313347	0.258300085534	0.647089006025	0.311783525249	0.484455638341	-0.00255824200296	0.0214200279208	0.709484807705
1570	A100	1	7000.0	5.0	0.0	4.0	0.51438152465	0.265731125004	0.33320827966	1.94175655909	-2.07890524567	0.784133573434	0.403819868107	0.747699341954	-0.680190917611	0.218768661699	0.645381358985	0.309821768209	0.483976294071	-0.00252511992581	0.0244827587827	0.703823031376
1571	A100	1	7000.0	0.5	0.0	8.0	0.600056676398	0.449893416259	0.201228880589	1.30876689298	-0.939814465739	0.303889877902	0.264690538658	0.52610196499	-0.0230035850417	-0.0666880823329	0.677938575677	0.184194948555	0.582843879565	-0.00142950326089	0.311775486023	0.414165038647
1572	A100	1	7000.0	1.0	0.0	8.0	0.601828438972	0.443141932793	0.21265060424	1.39506582611	-1.084379	0.370166743418	0.381184178442	0.267940205825	0.23593189633	-0.163507244466	0.684537870926	0.195612327186	0.58289105761	-0.00157272805072	0.294232886379	0.441913410173
1573	A100	1	7000.0	1.5	0.0	8.0	0.603110335273	0.440382257767	0.218066581977	1.44270605499	-1.16585413121	0.408540916426	0.473845228137	0.0415904607698	0.47540763479	-0.25486246399	0.688177278122	0.201187969307	0.583149906489	-0.00165769097912	0.28577457146	0.455906882835
1574	A100	1	7000.0	2.0	0.0	8.0	0.595249785799	0.416583134929	0.23942534359	1.51312632408	-1.27190262948	0.444179666279	0.512355789368	-0.00186136313243	0.502748496552	-0.273140130269	0.688611899282	0.220806501243	0.573364850892	-0.00181751903071	0.247087486669	0.500194452115
1575	A100	1	7000.0	2.5	0.0	8.0	0.572124679062	0.373805737216	0.265760736884	1.70975591292	-1.65641476618	0.624506651776	0.618401606019	-0.118799240185	0.485548161219	-0.241281777709	0.676749361844	0.24744309321	0.546900215582	-0.00209486309222	0.17932958794	0.564317061003
1576	A100	1	7000.0	3.0	0.0	8.0	0.53707244311	0.307600245587	0.307508197354	2.05219480188	-2.32593633456	0.94260458179	0.614553478887	0.235018197323	-0.197302197999	0.082203693207	0.659698900576	0.290018274254	0.506865237207	-0.00250867420095	0.0732767262402	0.666321554839
1577	A100	1	7000.0	3.5	0.0	8.0	0.520233162541	0.264301370156	0.342965836259	2.13016304499	-2.42961678789	0.962871709605	0.516348419572	0.603369527282	-0.641136354494	0.239962061736	0.656264663338	0.321721934407	0.487650997233	-0.00270591188683	0.00818311497605	0.735647121003
1578	A100	1	7000.0	4.0	0.0	8.0	0.517237086116	0.259557061298	0.345308585446	2.09562527449	-2.35862049157	0.92237083202	0.489856649012	0.647165420702	-0.661899830253	0.236550784509	0.653836435999	0.32306492853	0.484813462986	-0.00269274513864	0.00404523447074	0.737287517071
1579	A100	1	7000.0	4.5	0.0	8.0	0.51580504308	0.260541088999	0.34207088796	2.05269222164	-2.28152358949	0.884171530098	0.478771643633	0.637009681998	-0.623198156036	0.213870959419	0.650902677837	0.319513290179	0.483876140769	-0.00265165913554	0.00881620805873	0.728375827008
1580	A100	1	7000.0	5.0	0.0	8.0	0.514329773259	0.260312278566	0.340400548443	2.00845399929	-2.19778181163	0.840833472308	0.466892700703	0.627896372165	-0.580601574315	0.187163924647	0.648475799455	0.317262683921	0.482820354961	-0.00261682146389	0.0116604688465	0.722170085457
1581	A100	1	7000.0	0.5	0.0	0.0	0.603930610691	0.459258012474	0.193871023874	1.19012478516	-0.706534786324	0.185867730007	0.138397847126	0.780895420172	-0.227164980537	-0.00789511527184	0.678124674552	0.175473016226	0.588494332626	-0.00128196539149	0.331884100086	0.390841155582
1582	A100	1	7000.0	1.0	0.0	0.0	0.606446704894	0.458155553184	0.198720129228	1.25084863701	-0.8138727705	0.23870919155	0.251819315072	0.506242701732	0.0583559430672	-0.113848510739	0.682901665493	0.180820160585	0.589856070279	-0.00137783339414	0.324622009476	0.404889183777
1583	A100	1	7000.0	1.5	0.0	0.0	0.605709766515	0.454738178624	0.20231209421	1.28284649644	-0.872004397009	0.266361026362	0.342225729602	0.270917330507	0.313365787146	-0.212769483776	0.68375783831	0.184587955638	0.588302086885	-0.00144568805623	0.31711961194	0.414608918352
1584	A100	1	7000.0	2.0	0.0	0.0	0.59147624255	0.422122226106	0.226945786346	1.38713696206	-1.05246363404	0.338718122396	0.386019544974	0.245713619541	0.284595562668	-0.201725583346	0.67932183759	0.207759633612	0.571678658579	-0.00164416690207	0.265914672347	0.467724654978
1585	A100	1	7000.0	2.5	0.0	0.0	0.563530183177	0.374977006462	0.252673953982	1.65898252606	-1.60334901353	0.609072372198	0.481364484061	0.235633202113	0.0639572634777	-0.0648582848526	0.663066555724	0.235408961396	0.539909366843	-0.00196168201496	0.190136216427	0.536444040862
1586	A100	1	7000.0	3.0	0.0	0.0	0.528481113714	0.308116951	0.295302817374	1.98658730539	-2.24004337598	0.90864537697	0.446906638415	0.665126577161	-0.692089033411	0.282957162655	0.646197673278	0.278406097357	0.500014127348	-0.00236415094145	0.0839530260586	0.638640323234
1587	A100	1	7000.0	3.5	0.0	0.0	0.518810153585	0.271950032198	0.330809186235	1.97001957038	-2.13417672836	0.816239235268	0.288122784159	1.11806770516	-1.13620337868	0.412855139289	0.64909221973	0.308124207208	0.488870370979	-0.00248646499934	0.0315203277762	0.70007484455
1588	A100	1	7000.0	4.0	0.0	0.0	0.5169429853	0.271804127018	0.328502577765	1.94079313094	-2.08379560001	0.791467676787	0.283471431188	1.10259487723	-1.10193318136	0.39459567189	0.646174324746	0.305639181136	0.487318134589	-0.00246031026256	0.0339381210823	0.693918767281
1589	A100	1	7000.0	4.5	0.0	0.0	0.515533958884	0.271301217818	0.327288319678	1.90678053286	-2.01979575352	0.758284163635	0.280192196532	1.07827866636	-1.04929164798	0.366003226089	0.644063233161	0.303978758639	0.486190486755	-0.00243694209042	0.035707611735	0.689352286052
1590	A100	1	7000.0	5.0	0.0	0.0	0.515661842856	0.271978655587	0.326551880583	1.85883077458	-1.92269938165	0.706834558991	0.29316860288	0.991958899879	-0.907248786542	0.296386103179	0.643542425528	0.302444567538	0.486632467737	-0.0024108566898	0.0390829457531	0.684686770858
1591	A100	1	7000.0	0.5	0.0	1.0	0.603160403349	0.457701698354	0.194924459891	1.20239582715	-0.730668662745	0.197785443232	0.150832327635	0.756398877487	-0.20822944056	-0.0133862011936	0.677843207709	0.176628914221	0.58752376771	-0.00129860486081	0.329056282247	0.393797263573
1592	A100	1	7000.0	1.0	0.0	1.0	0.605665229158	0.456097793953	0.200430435056	1.2658968558	-0.842052574222	0.252144585208	0.264402780472	0.484082801598	0.0737615959843	-0.118030501383	0.682866653813	0.182585588876	0.588816750251	-0.00139924707027	0.320823032169	0.409224338816
1593	A100	1	7000.0	1.5	0.0	1.0	0.605273807439	0.453021115967	0.20402885928	1.29928151078	-0.902311642763	0.280933389526	0.355352330048	0.248538226883	0.328525259531	-0.216574916972	0.684079364701	0.186379450168	0.587598061432	-0.00146795066494	0.313601794545	0.419036532823
1594	A100	1	7000.0	2.0	0.0	1.0	0.59091739237	0.420593589343	0.228245365672	1.40681673161	-1.09078229738	0.358013539596	0.409571539933	0.195752364024	0.327854145526	-0.215403956201	0.679403877801	0.209275374417	0.570820352305	-0.00166903639111	0.262550105755	0.471755544558
1595	A100	1	7000.0	2.5	0.0	1.0	0.563784647767	0.376009064869	0.251631925904	1.65982854287	-1.60725725218	0.612214947486	0.518929897099	0.125401839888	0.190164666988	-0.114308878212	0.662971487915	0.234582298167	0.540087536835	-0.00196801819491	0.191392606041	0.535004604888
1596	A100	1	7000.0	3.0	0.0	1.0	0.52940443685	0.301720696066	0.305111544888	1.97830232106	-2.19575957387	0.875035590885	0.403693139016	0.784619829884	-0.797484198452	0.309848105244	0.650533036495	0.286475758638	0.50057146967	-0.0023945452331	0.0734265956682	0.655089844639
1597	A100	1	7000.0	3.5	0.0	1.0	0.517671827631	0.270618857323	0.331067616777	1.99311973477	-2.18341949494	0.842447140396	0.339963159991	0.987880773524	-1.00588619248	0.366484323504	0.648268767778	0.308868901433	0.48736798296	-0.00251669994113	0.0284712238127	0.702820002661
1598	A100	1	7000.0	4.0	0.0	1.0	0.516710101507	0.271710298634	0.328316234153	1.94838029285	-2.10037908382	0.800567086821	0.319430621303	1.00385410961	-0.99396451108	0.35335069337	0.645955723645	0.305672960483	0.486908519027	-0.00247498763558	0.0332883527795	0.694517692896
1599	A100	1	7000.0	4.5	0.0	1.0	0.515265361911	0.271678795781	0.32642240175	1.91639668551	-2.04238513898	0.77129111871	0.320097436182	0.969898793642	-0.933660913849	0.3231411562	0.643584727925	0.303482314124	0.48576122616	-0.00245028502196	0.0357367706435	0.688924509005
1600	A100	1	7000.0	5.0	0.0	1.0	0.515163461563	0.2718264734	0.326087950467	1.87062510014	-1.94920924285	0.721546650491	0.327544338616	0.902107420989	-0.814691118116	0.262970709296	0.642994849047	0.30232821823	0.485953890288	-0.00242582177624	0.0382994239767	0.685096423736
1601	A100	1	7000.0	0.5	0.0	2.0	0.602179124573	0.455394562614	0.196701197508	1.22408116745	-0.772755006325	0.218628703917	0.173870148117	0.709963558086	-0.170519488463	-0.024796864528	0.677692696276	0.178593724393	0.586191452886	-0.00132775800665	0.324556151938	0.398852693237
1602	A100	1	7000.0	1.0	0.0	2.0	0.604614132912	0.452817434995	0.203417797208	1.29226917913	-0.890808317443	0.275361800005	0.28814362866	0.440255678689	0.107237231513	-0.128051479158	0.683118397823	0.185666877292	0.587309584983	-0.00143712308537	0.314500208353	0.416798073508
1603	A100	1	7000.0	1.5	0.0	2.0	0.604827575138	0.450568462363	0.206717598938	1.3280139023	-0.955452502817	0.306806080059	0.380863856531	0.201835443649	0.36374889177	-0.226419443589	0.684844273587	0.189243865272	0.586694006919	-0.00150597228058	0.308154890155	0.426220850143
1604	A100	1	7000.0	2.0	0.0	2.0	0.591540891926	0.41893142437	0.231308310058	1.43178067655	-1.13299470095	0.377638346525	0.430040503239	0.160191517359	0.356540265084	-0.224436564488	0.681330308064	0.21235687675	0.571010383008	-0.00170503548793	0.257986235223	0.479208085358
1605	A100	1	7000.0	2.5	0.0	2.0	0.565446109289	0.376467513164	0.253244044639	1.67095727386	-1.62258954854	0.618843423875	0.55939930505	0.0168663531097	0.315006604779	-0.164339286293	0.665305943118	0.236173965004	0.541437175076	-0.00199391476484	0.190281593686	0.538987735903
1606	A100	1	7000.0	3.0	0.0	2.0	0.528217701367	0.300749897113	0.304822175397	2.02516290218	-2.29544179038	0.928900808889	0.480852320543	0.603327997397	-0.629909498533	0.255687202448	0.64967104573	0.287243797645	0.498793164478	-0.0024436744268	0.0696325310888	0.658835717045
1607	A100	1	7000.0	3.5	0.0	2.0	0.517712957399	0.26814095156	0.33444329402	2.0245243245	-2.2392857544	0.869097704131	0.375634113311	0.913809722709	-0.9381986661	0.343194042402	0.649789492161	0.312368223567	0.486860427342	-0.00256226764029	0.0224737259065	0.711495519995
1608	A100	1	7000.0	4.0	0.0	2.0	0.516853744698	0.269355688869	0.331664061347	1.9781266331	-2.15269162155	0.825335494344	0.360623920203	0.911795754912	-0.903595467384	0.320446738448	0.647557531355	0.30912159927	0.486503358784	-0.0025205651385	0.0274775925918	0.703072207681
1609	A100	1	7000.0	4.5	0.0	2.0	0.515615566378	0.270024082913	0.32910912599	1.93884518865	-2.08095196712	0.78933277125	0.357089400523	0.882965551389	-0.84409835898	0.289392492545	0.645093520756	0.30622243893	0.485666437227	-0.00248724121928	0.0313640593984	0.695709781974
1610	A100	1	7000.0	5.0	0.0	2.0	0.514939825593	0.269947287739	0.328306498538	1.89621387172	-1.99663253631	0.744816532306	0.359870190888	0.832111699941	-0.750147080815	0.240983029361	0.643790305804	0.304738428228	0.485304015184	-0.0024612204531	0.0337821438198	0.691264975033
1611	A100	1	7250.0	0.5	0.0	1.0	0.589221795044	0.427756112701	0.216374887449	1.26561978166	-0.83417788859	0.231967753366	0.0769672281685	1.03803495601	-0.56758584265	0.124210375395	0.672170806674	0.196178946216	0.57213315807	-0.00141919192537	0.285030448309	0.437022688552
1612	A100	1	7250.0	1.0	0.0	1.0	0.592764994744	0.424606163281	0.225344157987	1.3395245586	-0.955905174048	0.288422816616	0.191993315284	0.771818455306	-0.290896287196	0.0196240468631	0.679548746099	0.20524831526	0.57420631081	-0.00154127765861	0.273038703408	0.459341282847
1613	A100	1	7250.0	1.5	0.0	1.0	0.594392609247	0.424792443766	0.227275642631	1.37473845552	-1.02007690435	0.320981485002	0.293966688276	0.50550671767	-0.0018619740446	-0.0905843241521	0.68218749253	0.207639697533	0.575049908359	-0.00160638937781	0.269844616547	0.466268478233
1614	A100	1	7250.0	2.0	0.0	1.0	0.592861840623	0.422542149879	0.228239854937	1.38163253299	-1.03493540047	0.328003216077	0.364375910367	0.304207374186	0.227156554086	-0.182138484896	0.681102671071	0.208694386955	0.573099405473	-0.00164124783236	0.266188692917	0.469321625419
1615	A100	1	7250.0	2.5	0.0	1.0	0.575629887574	0.387237520602	0.252458458097	1.49028888344	-1.23163025784	0.409501502557	0.400416137198	0.306296177191	0.155294538375	-0.151098041802	0.673576389667	0.231648830871	0.553493693768	-0.0018383857974	0.212186472613	0.522148378143
1616	A100	1	7250.0	3.0	0.0	1.0	0.545064012089	0.336889051944	0.278968465111	1.76521922342	-1.79224363044	0.684302383045	0.480886616173	0.343282909695	-0.126592548525	0.0110407612705	0.65502007992	0.260052110245	0.519075319869	-0.00215833142265	0.132632283567	0.592528435727
1617	A100	1	7250.0	3.5	0.0	1.0	0.508879377474	0.269132075743	0.321277528918	2.08363225795	-2.41317497062	0.975723091544	0.467097330935	0.702469558552	-0.795285953822	0.321767052894	0.636846245109	0.302648636191	0.478060581269	-0.00255946608215	0.0259711769015	0.693779893488
1618	A100	1	7250.0	4.0	0.0	1.0	0.50757374871	0.255914699651	0.337240072476	1.99125885046	-2.18444568172	0.83682622568	0.337985620614	0.991867286406	-1.0137619993	0.363632047638	0.640445088782	0.314247981567	0.476874061678	-0.00254957420036	0.0102822608268	0.714443935902
1619	A100	1	7250.0	4.5	0.0	1.0	0.505225323949	0.25548660478	0.334666701109	1.96357268748	-2.13891582214	0.814928824377	0.333497518295	0.977452018177	-0.983777618082	0.348018179593	0.636967110521	0.311576525801	0.474843347144	-0.00252318872623	0.0124481469019	0.707958359373
1620	A100	1	7250.0	5.0	0.0	1.0	0.505215316169	0.256912241078	0.332742841368	1.90895456297	-2.03143793954	0.759086926506	0.327010718725	0.942014747444	-0.898768118581	0.30125807575	0.635820819794	0.308889154526	0.475322197746	-0.00248258959187	0.0176319912429	0.700496506029
1621	A100	1	7250.0	0.5	0.0	4.0	0.588405768561	0.4259803495	0.21766099928	1.30854342412	-0.920922787361	0.277304115619	0.136501458053	0.904921502537	-0.448121520612	0.0861962953289	0.672198652477	0.198174750296	0.570702911382	-0.00147020221698	0.279986316804	0.443097081674
1622	A100	1	7250.0	1.0	0.0	4.0	0.590857570213	0.419323312689	0.229867456211	1.40136134569	-1.07548450132	0.348169396688	0.255825227651	0.644910305198	-0.189380474119	-0.00999675280961	0.679807674817	0.210371859099	0.571338390386	-0.00162104575353	0.261831871462	0.472701465752
1623	A100	1	7250.0	1.5	0.0	4.0	0.592374311639	0.417020017099	0.234986563053	1.44826164423	-1.15571887309	0.386173574	0.361560026684	0.379162787573	0.0966196810864	-0.120025770601	0.683573887169	0.215691980787	0.571799871938	-0.00170868388965	0.253934620921	0.486226268885
1624	A100	1	7250.0	2.0	0.0	4.0	0.59220514006	0.416090097528	0.236006016591	1.4616826166	-1.18107072029	0.398779888151	0.433974337307	0.178461481542	0.322089900419	-0.208802557102	0.683913299933	0.216894810557	0.571163058777	-0.00174752099279	0.25129703569	0.48977256559
1625	A100	1	7250.0	2.5	0.0	4.0	0.578278702736	0.384702334081	0.259405369444	1.54859721946	-1.32830529679	0.454514182629	0.461764016521	0.183204627151	0.271110673298	-0.191974990047	0.679191101071	0.238663337591	0.555098450173	-0.00192509369339	0.202941329272	0.539236075668
1626	A100	1	7250.0	3.0	0.0	4.0	0.550207076665	0.336985289046	0.28573155378	1.78586336242	-1.80670219988	0.685310290581	0.55040864733	0.158356967553	0.0997529354642	-0.0852851181458	0.662740930931	0.266148716056	0.523437603277	-0.00222317441336	0.128075483758	0.606463943288
1627	A100	1	7250.0	3.5	0.0	4.0	0.514270155005	0.26876017342	0.328999907983	2.09078649028	-2.3968695792	0.959237111393	0.513797702752	0.571535201349	-0.617224085451	0.239898575062	0.645034675395	0.309265237869	0.482776746623	-0.00261549185853	0.0213209139965	0.708205558564
1628	A100	1	7250.0	4.0	0.0	4.0	0.508261632804	0.250381395846	0.345576883197	2.06122504713	-2.30557519194	0.893592464604	0.433715724004	0.778768607188	-0.803310332339	0.286372088924	0.644724440021	0.32274199766	0.476242326993	-0.00265916704382	-0.0035853956581	0.735355449479
1629	A100	1	7250.0	4.5	0.0	4.0	0.505189959564	0.249466029003	0.342687287419	2.03550989895	-2.26640952605	0.875431828392	0.425133921994	0.778429037169	-0.793869527406	0.280226338851	0.640430248521	0.319850675157	0.473508478641	-0.00263111106985	-0.00185547923059	0.728457147971
1630	A100	1	7250.0	5.0	0.0	4.0	0.504234894801	0.250593092391	0.339897095486	1.97847983064	-2.15814772328	0.820034931915	0.408537807476	0.770472112308	-0.743091828317	0.248064705323	0.638012097858	0.316390397037	0.473136025611	-0.00258272582597	0.00360823859694	0.71923547334
1631	A100	1	7250.0	0.5	0.0	0.0	0.589636043496	0.428546383898	0.215870991651	1.2561443558	-0.815114755622	0.22222585448	0.0658245295444	1.06150743777	-0.587117770128	0.130068726327	0.672319172326	0.195550118861	0.57269027656	-0.0014073267308	0.286649732367	0.435291449627
1632	A100	1	7250.0	1.0	0.0	0.0	0.593461614388	0.426195483109	0.224147879627	1.32619288208	-0.930107620642	0.275753775146	0.178840181636	0.797379352927	-0.310657355208	0.0253699493591	0.679697115877	0.203951674361	0.575120533283	-0.00152320599051	0.276025716071	0.456050743109
1633	A100	1	7250.0	1.5	0.0	0.0	0.595009267081	0.42670502921	0.225539012366	1.35892153872	-0.990721600122	0.306940623677	0.280925621858	0.528251002799	-0.0176771230079	-0.0863671403767	0.682043172844	0.205839944107	0.575932596558	-0.00158429585757	0.273545240092	0.461837836136
1634	A100	1	7250.0	2.0	0.0	0.0	0.593155325044	0.423919588165	0.226787283763	1.36424004049	-1.00226790642	0.311898104707	0.351066216735	0.326170388914	0.213723148568	-0.179609461694	0.680726481377	0.207110571071	0.573652697676	-0.00161967109055	0.269277246335	0.465306032664
1635	A100	1	7250.0	2.5	0.0	0.0	0.576319118789	0.38907737929	0.250916539801	1.46851227576	-1.18935112103	0.388319802656	0.376912890184	0.354016451514	0.116165277654	-0.139374200835	0.673519932359	0.229885236759	0.554511039394	-0.00181113626752	0.21609519294	0.517523033594
1636	A100	1	7250.0	3.0	0.0	0.0	0.54501320688	0.336724530843	0.279120852063	1.76023456611	-1.78169082849	0.678478218935	0.45069595344	0.427569191177	-0.220611403079	0.0474848031571	0.654969011554	0.260051487866	0.519159122081	-0.00214715242888	0.132854348615	0.592136411121
1637	A100	1	7250.0	3.5	0.0	0.0	0.509471715111	0.270077962654	0.320803749084	2.07222590172	-2.38969136534	0.96357522107	0.437093856021	0.779780644402	-0.875725641005	0.351625317546	0.637156921968	0.301982493057	0.478872024406	-0.00254126961879	0.0279710721407	0.691757697215
1638	A100	1	7250.0	4.0	0.0	0.0	0.508385984581	0.256919279344	0.336982318803	1.97909083786	-2.15838323226	0.823076286775	0.299652886825	1.09304554785	-1.12047296744	0.403549558918	0.641041051648	0.313736484088	0.477931786699	-0.0025291866048	0.0123414528048	0.712652471036
1639	A100	1	7250.0	4.5	0.0	0.0	0.505718110939	0.255430175168	0.33540268834	1.9564737242	-2.12138343305	0.804769765959	0.296445954849	1.07991102921	-1.09458104592	0.389732878639	0.637643625262	0.312011051974	0.47548524615	-0.00251080514236	0.0126692938339	0.70834861659
1640	A100	1	7250.0	5.0	0.0	0.0	0.505711885907	0.256744215065	0.333633444428	1.90271540341	-2.0152690344	0.74950607916	0.294433912391	1.03210212797	-0.995435775929	0.337286136465	0.63656564065	0.30947628199	0.47593868815	-0.00247263031652	0.0175894258411	0.701271065499
1641	A100	1	7250.0	0.5	0.0	2.0	0.588785021228	0.426747778037	0.217140817474	1.28149424455	-0.865787302195	0.248190823127	0.0997235941222	0.986620993665	-0.520373837034	0.108573569392	0.672151516142	0.197166317001	0.57145095739	-0.00143957434816	0.28265629859	0.439806059068
1642	A100	1	7250.0	1.0	0.0	2.0	0.591902501354	0.42228010355	0.227305435442	1.36458178644	-1.0042136244	0.312425711192	0.214565243494	0.730132622907	-0.261022156914	0.0120252863246	0.679609105784	0.207430913221	0.57295813237	-0.00157330836483	0.268266872941	0.464957711514
1643	A100	1	7250.0	1.5	0.0	2.0	0.59360110875	0.421697345935	0.230362618183	1.4021325686	-1.07014492815	0.3448043932	0.318618970962	0.460006358771	0.0334583243715	-0.101275655411	0.682741138224	0.210821041798	0.573788647265	-0.00164540246275	0.26361242255	0.474084961268
1644	A100	1	7250.0	2.0	0.0	2.0	0.592639855568	0.420230635618	0.231039964782	1.41106231856	-1.08876300639	0.354133639293	0.391291996622	0.2540488344	0.266558426148	-0.193691721975	0.682136266496	0.211663903416	0.572406340144	-0.00168037051497	0.260793485854	0.476753840092
1645	A100	1	7250.0	2.5	0.0	2.0	0.576499058837	0.385976521728	0.255313029527	1.51263456071	-1.26848341629	0.426454267916	0.423498828601	0.260388515691	0.198393095396	-0.166462021652	0.675651978716	0.234502074874	0.55395245574	-0.00187246982363	0.208253610463	0.529047317167
