# Idx   Met     Resp    Teff    logg    M/H     vturb   a (linear ld)   u1 (quad ld)    u2 (quad ld)            b1 (three par)  b2 (three par)  b3 (three par)  c1 (non linear) c2 (non linear) c3 (non linear) c4 (non linear) l1 (logarithm)  l2 (logarithm)          e1 (exponent)   e2 (exponent)           s1 (sqrt law)   s2 (sqrt law)
0	P100	1	2300.0	0.0	-0.0	2.0	1.00119762535	1.07157302296	-0.0943077718784	0.703104661455	0.370338430665	-0.10473671524	-0.440135212737	2.00454292339	-1.15416166692	0.511471216448	0.964824881082	-0.0860235282111	1.01025385174	0.00075210933369	1.13683016134	-0.194859242935
1	P100	1	2300.0	0.5	-0.0	2.0	1.00056231203	1.10882305138	-0.145076681016	0.648009213426	0.351410301047	-0.043794571191	-0.201171459992	1.24285422393	-0.345389004064	0.237853989726	0.945702253849	-0.129747036058	1.01210252073	0.000958401247908	1.20049360082	-0.287235354621
2	P100	1	2300.0	1.0	-0.0	2.0	0.996840462958	1.13216929587	-0.181349749149	0.904609271711	-0.278268316292	0.330909637379	0.537015670789	-0.683295356223	1.58179745175	-0.420935037176	0.931452080608	-0.154647098165	1.00521535124	0.000695524975906	1.22361165858	-0.325795452964
3	P100	1	2300.0	1.5	-0.0	2.0	0.969976762111	1.01063641412	-0.0544866717131	0.886802115139	0.0306004822515	0.0380399386954	0.353357318833	-0.158042108989	1.25452724715	-0.45667526764	0.949970351717	-0.0473162540631	0.972076945268	0.000174417829955	1.03954234635	-0.0999428122545
4	P100	1	2300.0	2.0	-0.0	2.0	0.881077973354	0.699983590742	0.242678667608	1.82613265877	-1.3194667044	0.46649043746	0.277917005158	1.00435831832	-0.356843198662	0.0773948641613	0.975723466947	0.22384176535	0.860055819595	-0.0017458660345	0.529156444497	0.505595226002
5	P100	1	2300.0	2.5	-0.0	2.0	0.857949940405	0.653962214237	0.273357289612	1.85391863337	-1.34510296177	0.449590444074	0.317575562473	0.914877683912	-0.245113772147	0.00497121152266	0.964001934948	0.250818763535	0.83465016723	-0.00193501974464	0.464961255348	0.56459519167
6	P100	1	2300.0	3.0	-0.0	2.0	0.864090425913	0.700647971891	0.219023894615	1.48295263587	-0.708866017987	0.161967818107	0.175623271055	0.963651207534	-0.100558193224	-0.0839121966724	0.94756496561	0.197421848818	0.846780223692	-0.00143759266797	0.558797448853	0.438605368176
7	P100	1	2300.0	3.5	-0.0	2.0	0.857048320115	0.735511071844	0.16286809701	1.2082691788	-0.30273567682	-0.000157823013504	0.182783088986	0.667796844941	0.330371670496	-0.256061886019	0.918258074798	0.144764415342	0.844687561048	-0.00102654702582	0.635149175525	0.318795921703
8	P100	1	2300.0	4.0	-0.0	2.0	0.852212059423	0.74826073393	0.13930177625	1.10134531647	-0.153365335745	-0.0568730514211	0.144432843745	0.67427103636	0.346907939405	-0.259085147469	0.904146673354	0.122828200517	0.842164341422	-0.000834451587802	0.66508791399	0.268835711494
9	P100	1	2300.0	4.5	-0.0	2.0	0.828745412595	0.707230125928	0.162838666981	1.2595500816	-0.466684224901	0.0879884535661	0.121398225577	0.900586992252	-0.0461961535469	-0.0819742018367	0.890568675602	0.146215396062	0.816239161606	-0.00103862996489	0.603309189248	0.323877537877
10	P100	1	2300.0	5.0	-0.0	2.0	0.815847385206	0.691209312267	0.167023410875	1.24935845414	-0.461453440544	0.0809923384953	0.170664040491	0.744721002275	0.129677054934	-0.157944543537	0.879210301411	0.149856760025	0.802840733721	-0.00108018765875	0.584711778324	0.332065673215
11	P100	1	2300.0	5.5	-0.0	2.0	0.762737888303	0.601049646443	0.21667313219	1.55287689971	-1.0676142757	0.35713373837	0.542153064247	-0.0502185155563	0.810245925966	-0.401903504527	0.84693635252	0.199133969876	0.742892763644	-0.00164811510227	0.449145070468	0.450529503326
12	P100	1	2300.0	6.0	-0.0	2.0	0.751521488268	0.581018709106	0.228485205746	1.56445099629	-1.08404787475	0.354154173194	0.392122372074	0.404982170322	0.274149736339	-0.194833748862	0.840050479759	0.20937590357	0.731202874094	-0.0016874378697	0.423128790539	0.471792051953
13	P100	1	2400.0	0.0	-0.0	2.0	1.01270670271	1.03827280831	-0.034260303129	0.830428032435	0.28688510403	-0.119930819545	-0.699789303582	2.89963892177	-2.13698108693	0.859803832213	0.998629455403	-0.0332934592941	1.01844090408	0.000476218922254	1.06953673451	-0.0816460216668
14	P100	1	2400.0	0.5	-0.0	2.0	1.00544379418	1.03918974465	-0.045221846085	0.880281576149	0.140976533128	-0.0305483127985	-0.357193450863	1.93646888044	-1.09623747507	0.469537640788	0.988083164741	-0.0410588374878	1.01037518056	0.000409546048037	1.07062256466	-0.0936404069942
15	P100	1	2400.0	1.0	-0.0	2.0	1.01208657736	1.10922744514	-0.1301753043	0.743085087368	0.217837845721	0.013094767455	-0.0683862126145	0.945296660334	-0.0190320633154	0.108838360359	0.963298394896	-0.115386718115	1.02166519725	0.000795493522008	1.18830195784	-0.253163412335
16	P100	1	2400.0	1.5	-0.0	2.0	0.981638529935	1.00333676587	-0.0290770973199	0.968286333797	-0.0475734062837	0.0546462078149	0.00427522672417	0.955644892086	-0.0327652669451	0.0486607094025	0.971131962791	-0.0248486055472	0.983469905897	0.000152093697231	1.01850651415	-0.0529671397868
17	P100	1	2400.0	2.0	-0.0	2.0	0.859389697666	0.601054994186	0.346185898939	2.4741219174	-2.43119226757	0.960498414423	0.24640906051	1.74551359397	-1.57770309897	0.615515297572	0.996516830588	0.324313164263	0.828677827802	-0.00255058597079	0.345000922947	0.739007100962
